 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,931739,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,12485.25606,9.659357395,116467.375,328884.3467,930414,2,1193,596.5,837.9215357,1189,4,931721,186344.2,415947.997,930414,2,0,0,0,0,72,132,3.219785798,6.439571597,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2071560,4,0,24,0,6,6,6,0,0,0,0,0,11.58547182,1.93091197,690520,1195223.315,2070645,350,2071560,690520,1195223.315,2070645,350,0,0,0,0,0,0,0,0,0,80,0,1.93091197,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,932450,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,12475.73596,8.579548501,133207.1429,352044.1066,931568,3,655,327.5,458.912301,652,3,932386,233096.5,465647.7496,931568,3,0,0,0,0,72,112,3.217330688,5.362217813,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2076039,4,0,24,0,6,6,6,0,0,0,0,0,11.56047647,1.926746078,692013,1197933.104,2075267,350,2076039,692013,1197933.104,2075267,350,0,0,0,0,0,0,0,0,0,80,0,1.926746078,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,917141,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,12683.98207,8.722759096,131020.1429,346219.9567,916173,3,767,383.5,516.895057,749,18,917101,229275.25,457931.9561,916173,3,0,0,0,0,72,112,3.271034661,5.451724435,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2060995,5,0,30,0,6,6,6,0,0,0,0,0,14.55607607,2.426012678,515248.75,1029805.615,2059957,1,2060995,515248.75,1029805.615,2059957,1,0,0,0,0,0,0,0,0,0,100,0,2.426012678,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,914014,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,12727.37617,8.752601164,130573.4286,345067.6009,913113,3,714,357,480.8326112,697,17,913999,228499.75,456408.9488,913113,3,0,0,0,0,72,112,3.282225436,5.470375727,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,913357,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,12736.53128,8.758897123,130479.5714,344873.0512,912578,2,592,296,412.9503602,588,4,913341,228335.25,456161.9051,912578,2,0,0,0,0,72,112,3.284586421,5.474310702,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2050967,4,0,24,0,6,6,6,0,0,0,0,0,11.70179725,1.950299542,683655.6667,1183264.757,2049972,4,2050967,683655.6667,1183264.757,2049972,4,0,0,0,0,0,0,0,0,0,80,0,1.950299542,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,845434,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,13759.79674,9.462595543,120776.2857,319122.1173,844477,3,765,382.5,536.6940469,762,3,845383,211345.75,422087.6315,844477,4,0,0,0,0,72,112,3.548473328,5.914122214,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2046241,5,0,30,0,6,6,6,0,0,0,0,0,14.66102966,2.443504944,511560.25,1022454.606,2045242,1,2046241,511560.25,1022454.606,2045242,1,0,0,0,0,0,0,0,0,0,100,0,2.443504944,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,468632,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,24823.31552,14.9370935,78105.33333,190863.2675,467703,5,832,416,561.4427843,813,19,468506,156168.6667,269796.9382,467703,5,0,0,0,0,72,92,6.401611499,8.535481999,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2045979,4,0,24,0,6,6,6,0,0,0,0,0,11.73032568,1.95505428,681993,1180377.142,2044975,4,2045979,681993,1180377.142,2044975,4,0,0,0,0,0,0,0,0,0,80,0,1.95505428,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,449014,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,25907.87815,17.8168164,64144.85714,169220.3782,447900,3,909,454.5,637.1032098,905,4,448958,112239.5,223774.0281,447900,3,0,0,0,0,72,112,6.681306151,11.13551025,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,140850,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,82591.4093,49.69826056,23475,57056.13031,139939,4,818,409,572.7564928,814,4,140760,46920,80557.83761,139939,5,0,0,0,0,72,92,21.29925453,28.39900603,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2039001,5,0,30,0,6,6,6,0,0,0,0,0,14.71308744,2.45218124,509750.25,1018825.277,2037988,2,2039001,509750.25,1018825.277,2037988,2,0,0,0,0,0,0,0,0,0,100,0,2.45218124,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,108168,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,107545.6697,83.20390504,13521,37823.34338,107127,3,891,445.5,519.7234842,813,78,108107,21621.4,47800.48875,107127,3,0,0,0,0,72,132,27.73463501,55.46927002,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2033082,4,0,24,0,6,6,6,0,0,0,0,0,11.80473783,1.967456305,677694,1172951.83,2032102,19,2033082,677694,1172951.83,2032102,19,0,0,0,0,0,0,0,0,0,80,0,1.967456305,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,107555,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,108158.6165,74.38054949,15365,40203.7444,106537,6,754,377,504.8742418,734,20,107493,26873.25,53110.13664,106537,6,0,0,0,0,72,112,27.89270606,46.48784343,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2029960,6,0,36,0,6,6,6,0,0,0,0,0,17.73433959,2.955723265,405992,906700.2574,2027946,1,2029960,405992,906700.2574,2027946,1,0,0,0,0,0,0,0,0,0,120,0,2.955723265,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7,6,0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,0,0,0,0,0,0,0,0,DDoS
80,26073,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2634.749552,445940.2447,306.8308212,3724.714286,6277.807996,14768,4,15055,7527.5,10639.83574,15051,4,25790,6447.5,7481.702681,14792,88,0,0,0,0,72,112,115.0615579,191.7692632,0,5840,1291.888889,2226.654017,4957988.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2020955,5,0,30,0,6,6,6,0,0,0,0,0,14.8444671,2.474077849,505238.75,1009808.936,2019952,3,2020955,505238.75,1009808.936,2019952,3,0,0,0,0,0,0,0,0,0,100,0,2.474077849,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,37917,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,306643.4581,237.3605507,4739.625,8760.714468,21880,15,22138,11069,15464.4253,22004,134,37793,7558.6,10499.23675,22100,15,0,0,0,0,72,132,79.12018356,158.2403671,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2017997,5,0,30,0,6,6,6,0,0,0,0,0,14.86622626,2.477704377,504499.25,1006992.842,2014988,1,2017997,504499.25,1006992.842,2014988,1,0,0,0,0,0,0,0,0,0,100,0,2.477704377,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,38412,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,302691.8671,182.2347183,6402,9842.79184,21045,19,21193,10596.5,14803.28046,21064,129,38393,12797.66667,11156.52385,21281,160,0,0,0,0,72,92,78.10059356,104.1341248,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2014961,5,0,30,0,6,6,6,0,0,0,0,0,14.88862564,2.481437606,503740.25,1006833.269,2013990,1,2014961,503740.25,1006833.269,2013990,1,0,0,0,0,0,0,0,0,0,100,0,2.481437606,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,35051,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,331716.6415,256.7687085,4381.375,7884.790928,18807,4,19132,9566,13074.40438,18811,321,35047,7009.4,9496.869,19274,64,0,0,0,0,72,132,85.58956948,171.179139,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2017972,5,0,30,0,6,6,6,0,0,0,0,0,14.86641044,2.477735073,504493,1006976.997,2014958,4,2017972,504493,1006976.997,2014958,4,0,0,0,0,0,0,0,0,0,100,0,2.477735073,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,25079,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,463614.9767,279.1179872,4179.833333,6603.735138,15625,49,9161,4580.5,6131.3229,8916,245,25030,8343.333333,7757.242315,15625,185,0,0,0,0,72,92,119.6219945,159.4959927,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2019967,5,0,30,0,6,6,6,0,0,0,0,0,14.85172778,2.475287963,504991.75,1009322.94,2018976,1,2019967,504991.75,1009322.94,2018976,1,0,0,0,0,0,0,0,0,0,100,0,2.475287963,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,859717,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13524.21785,10.46856117,107464.625,302286.8837,855581,2,3471,1735.5,2451.53921,3469,2,859659,171931.8,382174.5231,855581,14,0,0,0,0,72,132,3.489520389,6.979040777,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1174006,5,0,30,0,6,6,6,0,0,0,0,0,25.55353209,4.258922016,293501.5,585374.4548,1171562,4,1174006,293501.5,585374.4548,1171562,4,0,0,0,0,0,0,0,0,0,100,0,4.258922016,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,857945,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13552.15078,10.49018294,107243.125,297561.052,843592,15,13832,6916,8374.972716,12838,994,857682,171536.4,375737.6833,843592,15,0,0,0,0,72,132,3.496727646,6.993455291,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1173370,4,0,24,0,6,6,6,0,0,0,0,0,20.45390627,3.408984378,391123.3333,675886.8716,1171570,340,1173370,391123.3333,675886.8716,1171570,340,0,0,0,0,0,0,0,0,0,80,0,3.408984378,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,875767,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13276.36232,10.27670602,109470.875,303029.2061,859306,3,15987,7993.5,11300.27347,15984,3,875625,175125,382531.3821,859306,16,0,0,0,0,72,132,3.425568673,6.851137346,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1161612,4,0,24,0,6,6,6,0,0,0,0,0,20.66094359,3.443490598,387204,670019.608,1160876,319,1161612,387204,670019.608,1160876,319,0,0,0,0,0,0,0,0,0,80,0,3.443490598,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,876728,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13261.80982,10.26544151,109591,304550.2434,863232,4,13054,6527,9224.915067,13050,4,876635,175327,384592.1986,863232,14,0,0,0,0,72,132,3.421813835,6.84362767,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1161692,4,0,24,0,6,6,6,0,0,0,0,0,20.65952077,3.443253461,387230.6667,670080.5181,1160973,315,1161692,387230.6667,670080.5181,1160973,315,0,0,0,0,0,0,0,0,0,80,0,3.443253461,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,853220,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,13627.20049,8.204214622,142203.3333,341799.8259,839820,1,13055,6527.5,9229.864815,13054,1,853152,284384,481065.3178,839820,187,0,0,0,0,72,92,3.516091981,4.688122641,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1174742,4,0,24,0,6,6,6,0,0,0,0,0,20.43001783,3.405002971,391580.6667,677610.6198,1174018,233,1174742,391580.6667,677610.6198,1174018,233,0,0,0,0,0,0,0,0,0,80,0,3.405002971,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,881291,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,13193.14506,10.21229083,110161.375,309252.8659,875512,4,5048,2524,3563.818177,5044,4,881156,176231.2,390916.2823,875512,63,0,0,0,0,72,132,3.404096944,6.808193888,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1144830,4,0,24,0,6,6,6,0,0,0,0,0,20.96381122,3.493968537,381610,660218.9338,1143965,7,1144830,381610,660218.9338,1143965,7,0,0,0,0,0,0,0,0,0,80,0,3.493968537,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,876794,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,13260.81155,7.983631275,146132.3333,355028.41,870817,22,5702,2851,4000.810168,5680,22,876728,292242.6667,501067.7024,870817,190,0,0,0,0,72,92,3.421556261,4.562075014,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1133412,5,0,30,0,6,6,6,0,0,0,0,0,26.46875099,4.411458499,283353,566068.1781,1132455,1,1133412,283353,566068.1781,1132455,1,0,0,0,0,0,0,0,0,0,100,0,4.411458499,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,876002,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,13272.80075,7.990849336,146000.3333,355168.749,870976,34,4766,2383,3321.987658,4732,34,875912,291970.6667,501438.653,870976,157,0,0,0,0,72,92,3.424649715,4.566199621,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1138961,4,0,24,0,6,6,6,0,0,0,0,0,21.07183652,3.511972754,379653.6667,656760.3488,1138015,2,1138961,379653.6667,656760.3488,1138015,2,0,0,0,0,0,0,0,0,0,80,0,3.511972754,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,870591,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13362.1873,9.189160007,124370.1429,328567.0473,869490,5,817,408.5,553.6646097,800,17,870446,217611.5,434585.7858,869490,5,0,0,0,0,72,112,3.445935003,5.743225005,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1136964,5,0,30,0,6,6,6,0,0,0,0,0,26.38605972,4.397676619,284241,567843.5079,1136006,2,1136964,284241,567843.5079,1136006,2,0,0,0,0,0,0,0,0,0,100,0,4.397676619,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,869015,3,6,26,11607,20,0,8.666666667,10.26320288,8760,0,1934.5,3414.854477,13386.42026,10.35655311,108626.875,306797.5771,867912,2,761,380.5,470.2260095,713,48,868897,173779.4,388032.0227,867912,2,0,0,0,0,72,132,3.45218437,6.904368739,0,8760,1163.3,2733.082592,7469740.456,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1133102,4,0,24,0,6,6,6,0,0,0,0,0,21.18079396,3.530132327,377700.6667,654195.0127,1133100,1,1133102,377700.6667,654195.0127,1133100,1,0,0,0,0,0,0,0,0,0,80,0,3.530132327,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,868562,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,13393.40197,9.2106263,124080.2857,327987.5315,867886,4,576,288,330.9259736,522,54,868517,217129.25,433837.9108,867886,4,0,0,0,0,72,112,3.453984862,5.756641437,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,866913,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13418.87825,10.3816646,108364.125,306087.1703,865891,2,810,405,568.5138521,807,3,866820,173364,387134.5153,865891,2,0,0,0,0,72,132,3.460554865,6.921109731,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,865882,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13434.85602,10.39402598,108235.25,305667.2733,864723,49,791,395.5,490.0249994,742,49,865771,173154.2,386598.8194,864723,49,0,0,0,0,72,132,3.464675325,6.929350651,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,392622,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,29629.00703,17.8288532,65437,159864.2184,391758,3,806,403,565.6854249,803,3,392530,130843.3333,225959.0508,391758,5,0,0,0,0,72,92,7.640937085,10.18791611,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,25898,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,449185.2653,347.5171828,3237.25,8636.057711,24602,2,928,464,463.8620485,792,136,25854,5170.8,10869.8998,24602,2,0,0,0,0,72,132,115.8390609,231.6781219,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,25890,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,449324.0633,347.6245655,3236.25,8683.751637,24720,3,926,463,455.3767671,785,141,25813,5162.6,10941.56512,24720,3,0,0,0,0,72,132,115.8748552,231.7497103,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,26101,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,445691.7359,306.5016666,3728.714286,8965.633975,24034,3,1328,664,934.7951647,1325,3,26050,6512.5,11692.10801,24034,93,0,0,0,0,72,112,114.938125,191.5635416,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,14539,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,800123.8049,550.2441709,2077,5138.348535,13717,4,691,345.5,482.9539316,687,4,14522,3630.5,6732.536199,13717,5,0,0,0,0,72,112,206.3415641,343.9026068,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11089,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,1049057.625,811.6151141,1386.125,3451.640291,9911,4,936,468,390.3229432,744,192,11023,2204.6,4322.300753,9911,4,0,0,0,0,72,132,270.5383714,541.0767427,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
